energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
37500.0  107500000000.0  45130000000.0  2.2000000000000003e-05  6.617e-06  5.473e-06
40000.0  110500000000.0  43650000000.0  2.34e-05  6.894e-06  5.757e-06
45000.0  116400000000.0  41010000000.0  2.6200000000000003e-05  7.42e-06  6.307000000000001e-06
50000.0  121900000000.0  38710000000.0  2.8900000000000005e-05  7.91e-06  6.832000000000001e-06
55000.0  127200000000.0  36700000000.0  3.1700000000000005e-05  8.367e-06  7.3360000000000006e-06
60000.0  132300000000.0  34910000000.0  3.44e-05  8.795000000000001e-06  7.818e-06
65000.0  137200000000.0  33320000000.0  3.7000000000000005e-05  9.197e-06  8.282000000000001e-06
70000.0  141900000000.0  31880000000.0  3.96e-05  9.574e-06  8.727000000000001e-06
80000.0  150900000000.0  29410000000.0  4.47e-05  1.0300000000000001e-05  9.568e-06
90000.0  159200000000.0  27340000000.0  4.97e-05  1.0900000000000002e-05  1.0300000000000001e-05
100000.0  166900000000.0  25570000000.0  5.4600000000000006e-05  1.15e-05  1.1100000000000002e-05
110000.0  174200000000.00003  24049999999.999996  5.9300000000000005e-05  1.2e-05  1.18e-05
120000.0  180900000000.0  22730000000.0  6.400000000000001e-05  1.25e-05  1.2400000000000002e-05
130000.0  187300000000.0  21560000000.0  6.85e-05  1.2900000000000002e-05  1.3000000000000001e-05
140000.0  193299999999.99997  20520000000.0  7.290000000000001e-05  1.3300000000000001e-05  1.3600000000000002e-05
150000.0  198900000000.0  19580000000.0  7.730000000000001e-05  1.3700000000000003e-05  1.41e-05
160000.0  204200000000.00003  18740000000.0  8.16e-05  1.4e-05  1.46e-05
170000.0  209300000000.0  17980000000.0  8.580000000000001e-05  1.4400000000000001e-05  1.5100000000000001e-05
180000.0  214100000000.0  17280000000.0  8.99e-05  1.4700000000000002e-05  1.5600000000000003e-05
200000.0  223100000000.0  16060000000.0  9.810000000000001e-05  1.5300000000000003e-05  1.65e-05
225000.0  233299999999.99997  14780000000.0  0.0001079  1.6000000000000003e-05  1.7500000000000002e-05
250000.0  242600000000.00003  13710000000.0  0.00011740000000000001  1.66e-05  1.8400000000000003e-05
275000.0  251300000000.0  12800000000.0  0.00012670000000000002  1.7100000000000002e-05  1.93e-05
300000.0  259400000000.0  12010000000.0  0.00013570000000000002  1.76e-05  2.01e-05
325000.0  267100000000.0  11330000000.0  0.00014460000000000002  1.8e-05  2.08e-05
350000.0  274500000000.0  10720000000.0  0.0001532  1.8400000000000003e-05  2.15e-05
375000.0  281600000000.0  10190000000.0  0.00016160000000000002  1.88e-05  2.2100000000000002e-05
400000.0  288600000000.0  9707000000.0  0.0001699  1.9200000000000003e-05  2.28e-05
450000.0  302100000000.0  8884000000.0  0.00018600000000000002  1.9900000000000003e-05  2.39e-05
500000.0  315300000000.0  8201000000.000001  0.00020140000000000002  2.05e-05  2.4900000000000006e-05
550000.0  328400000000.00006  7625000000.0  0.0002163  2.11e-05  2.5800000000000004e-05
600000.0  341500000000.0  7131999999.999999  0.00023070000000000002  2.15e-05  2.6700000000000002e-05
650000.0  354600000000.0  6704000000.0  0.00024450000000000003  2.2000000000000003e-05  2.75e-05
700000.0  367700000000.00006  6329000000.0  0.00025790000000000003  2.2400000000000002e-05  2.82e-05
800000.0  394200000000.0  5701000000.000001  0.00028350000000000006  2.32e-05  2.9500000000000006e-05
900000.0  420900000000.00006  5195999999.999999  0.0003074  2.39e-05  3.0600000000000005e-05
1000000.0  447500000000.0  4780000000.0  0.00032990000000000005  2.4500000000000003e-05  3.16e-05
1100000.0  474000000000.0  4431000000.0  0.0003512  2.5e-05  3.24e-05
1200000.0  500000000000.0  4133000000.0  0.00037140000000000003  2.54e-05  3.32e-05
1300000.0  525400000000.0  3875000000.0  0.00039060000000000006  2.5800000000000004e-05  3.3900000000000004e-05
1400000.0  550100000000.0  3650000000.0  0.000409  2.6200000000000003e-05  3.4500000000000005e-05
1500000.0  573800000000.0  3452000000.0  0.0004266  2.65e-05  3.5000000000000004e-05
1600000.0  596500000000.0  3276000000.0  0.00044340000000000004  2.6700000000000002e-05  3.55e-05
1700000.0  618100000000.0  3118000000.0  0.0004597  2.7000000000000002e-05  3.6e-05
1800000.0  638500000000.0  2975999999.9999995  0.0004755  2.7200000000000004e-05  3.6400000000000004e-05
2000000.0  675600000000.0  2730000000.0  0.0005057000000000001  2.78e-05  3.72e-05
2250000.0  714900000000.0  2478000000.0  0.0005414  2.85e-05  3.8e-05
2500000.0  746800000000.0001  2272000000.0  0.0005753  2.9100000000000003e-05  3.88e-05
2750000.0  771900000000.0  2099000000.0  0.0006081000000000001  2.96e-05  3.94e-05
3000000.0  791100000000.0  1953000000.0  0.0006399000000000001  3.01e-05  4e-05
3250000.0  805400000000.0001  1827000000.0  0.000671  3.0600000000000005e-05  4.05e-05
3500000.0  815500000000.0  1717000000.0  0.0007017000000000001  3.1e-05  4.1e-05
3750000.0  822200000000.0  1621000000.0  0.0007322  3.15e-05  4.1400000000000003e-05
4000000.0  826300000000.0  1535000000.0  0.0007624  3.19e-05  4.190000000000001e-05
4500000.0  828400000000.0  1390000000.0000002  0.0008226000000000002  3.32e-05  4.27e-05
5000000.0  825100000000.0  1272000000.0  0.0008829000000000002  3.4500000000000005e-05  4.3400000000000005e-05
5500000.0  818500000000.0  1173000000.0  0.0009436000000000001  3.57e-05  4.410000000000001e-05
6000000.0  809800000000.0  1090000000.0  0.0010048000000000001  3.69e-05  4.4800000000000005e-05
6500000.0  799800000000.0  1018000000.0  0.0010668000000000001  3.8100000000000005e-05  4.5400000000000006e-05
7000000.0  789000000000.0  955500000.0  0.0011296000000000001  3.9300000000000007e-05  4.610000000000001e-05
8000000.0  766400000000.0  852400000.0  0.001258  4.35e-05  4.730000000000001e-05
9000000.0  743300000000.0  770400000.0  0.0013903000000000001  4.7600000000000005e-05  4.85e-05
10000000.0  720300000000.0  703700000.0  0.0015268000000000002  5.160000000000001e-05  4.9600000000000006e-05
11000000.0  697900000000.0001  648200000.0  0.0016676  5.56e-05  5.08e-05
12000000.0  676200000000.0  601200000.0  0.0018130000000000002  5.950000000000001e-05  5.2000000000000004e-05
13000000.0  655300000000.0  561000000.0  0.0019631  6.340000000000001e-05  5.3200000000000006e-05
14000000.0  635200000000.0  526100000.0  0.0021179000000000003  6.730000000000001e-05  5.440000000000001e-05
15000000.0  616100000000.0  495499999.99999994  0.0022776000000000003  7.120000000000001e-05  5.56e-05
16000000.0  597900000000.0  468500000.0  0.0024422000000000003  7.510000000000001e-05  5.690000000000001e-05
17000000.0  580600000000.0  444400000.0  0.0026117000000000002  7.910000000000001e-05  5.8200000000000005e-05
18000000.0  564100000000.0  422800000.0  0.0027863000000000002  8.310000000000001e-05  5.9600000000000005e-05
20000000.0  533500000000.0  385600000.0  0.0031506000000000004  9.820000000000002e-05  6.230000000000001e-05
22500000.0  499500000000.0  347900000.0  0.0036347000000000007  0.00012020000000000001  6.610000000000001e-05
25000000.0  472299999999.99994  317200000.0  0.0041491  0.0001409  7.000000000000001e-05
27500000.0  449099999999.99994  291700000.0  0.004691600000000001  0.0001609  7.42e-05
30000000.0  426300000000.0  270300000.0  0.0052627  0.00018050000000000002  7.87e-05
32500000.0  406900000000.0  251900000.0  0.005862600000000001  0.0002  8.340000000000001e-05
35000000.0  389500000000.0  235900000.0  0.0064903  0.00021930000000000002  8.83e-05
37500000.0  373700000000.0  222000000.0  0.0071452  0.00023850000000000002  9.350000000000001e-05
40000000.0  359200000000.0  209700000.0  0.007827200000000001  0.00025780000000000003  9.890000000000002e-05
45000000.0  333800000000.0  188900000.0  0.0092706  0.0003298  0.0001104
50000000.0  312100000000.0  172100000.0  0.0108  0.00039680000000000005  0.0001228
55000000.0  293200000000.0  158100000.0  0.0125  0.00046150000000000005  0.0001361
60000000.0  276600000000.0  146400000.0  0.014199999999999999  0.0005250000000000001  0.00015010000000000002
65000000.0  261900000000.0  136300000.0  0.0161  0.000588  0.00016500000000000003
70000000.0  248600000000.0  127600000.0  0.018000000000000002  0.0006511  0.00018070000000000003
80000000.0  225799999999.99997  113300000.0  0.0223  0.0008853000000000001  0.00021440000000000003
90000000.0  206700000000.00003  101900000.0  0.0269  0.001103  0.00025120000000000003
100000000.0  190500000000.0  92770000.0  0.0319  0.0013153000000000001  0.00029110000000000003
110000000.0  176600000000.0  85170000.0  0.0374  0.0015269  0.000334
120000000.0  164400000000.0  78780000.0  0.0432  0.0017404  0.0003801
130000000.0  153800000000.0  73320000.0  0.0495  0.001957  0.0004293
140000000.0  144400000000.0  68590000.0  0.0562  0.0021778  0.00048170000000000005
150000000.0  136100000000.0  64460000.0  0.0634  0.0024032000000000003  0.0005373
160000000.0  128600000000.0  60830000.0  0.0709  0.0026334  0.0005960000000000001
170000000.0  122000000000.0  57590000.0  0.0789  0.0028686000000000002  0.0006580000000000001
180000000.0  116000000000.0  54700000.0  0.0873  0.0031088  0.0007231000000000001
200000000.0  105800000000.0  49740000.0  0.1054  0.0040299  0.0008631000000000001
225000000.0  95600000000.0  44720000.0  0.1302  0.0053572  0.0010557
250000000.0  87540000000.0  40660000.0  0.1575  0.0066156  0.0012673
275000000.0  81130000000.0  37300000.0  0.1872  0.0078441  0.0014967
300000000.0  75980000000.0  34470000.0  0.219  0.009055800000000001  0.0017426
325000000.0  71810000000.0  32060000.0  0.2529  0.0103  0.0020035
350000000.0  68420000000.0  29970000.0  0.28850000000000003  0.011399999999999999  0.0022777
375000000.0  65039999999.99999  28149999.999999996  0.326  0.0126  0.0025647000000000005
400000000.0  61710000000.0  26549999.999999996  0.3655  0.0138  0.0028655000000000004
