energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
3250000.0  118500000000.0  85349999.99999999  0.0020029  7.230000000000001e-05  5.47e-05
3500000.0  113000000000.0  80020000.0  0.0022187  7.900000000000001e-05  5.780000000000001e-05
3750000.0  108000000000.0  75350000.0  0.0024448  8.580000000000001e-05  6.110000000000001e-05
4000000.0  103400000000.0  71220000.0  0.0026811000000000005  9.26e-05  6.460000000000001e-05
4500000.0  95510000000.0  64250000.0  0.0031837000000000002  0.0001178  7.22e-05
5000000.0  88800000000.00002  58589999.99999999  0.0037261000000000004  0.0001416  8.03e-05
5500000.0  83020000000.0  53890000.0  0.004307900000000001  0.0001649  8.920000000000001e-05
6000000.0  77980000000.0  49920000.0  0.0049288000000000005  0.00018790000000000001  9.87e-05
6500000.0  73540000000.0  46520000.0  0.005588400000000001  0.00021100000000000003  0.00010880000000000002
7000000.0  69600000000.0  43580000.0  0.0062866  0.00023420000000000003  0.00011960000000000002
8000000.0  62890000000.0  38740000.0  0.007797100000000001  0.00031920000000000006  0.0001429
9000000.0  58150000000.00001  34900000.0  0.009449500000000001  0.0003979  0.0001683
10000000.0  53690000000.0  31790000.0  0.011200000000000002  0.0004739  0.00019590000000000002
11000000.0  50050000000.0  29210000.0  0.013200000000000002  0.0005493000000000001  0.00022550000000000003
12000000.0  46920000000.0  27039999.999999996  0.0152  0.0006247000000000001  0.000257
13000000.0  44189999999.99999  25180000.0  0.0174  0.0007005000000000001  0.0002904
14000000.0  41790000000.0  23570000.0  0.0197  0.0007770000000000001  0.00032570000000000006
15000000.0  39660000000.0  22169999.999999996  0.0222  0.0008543000000000001  0.00036280000000000004
16000000.0  37760000000.0  20929999.999999996  0.0248  0.0009326000000000001  0.0004018
17000000.0  36050000000.0  19820000.0  0.0275  0.001012  0.0004424000000000001
18000000.0  34500000000.0  18840000.0  0.030299999999999997  0.0010924  0.0004848
20000000.0  31800000000.0  17140000.0  0.0364  0.0013937  0.0005749
22500000.0  29009999999.999996  15430000.000000002  0.0446  0.0018246000000000002  0.0006968000000000001
25000000.0  26720000000.0  14040000.0  0.0536  0.0022323  0.0008291
27500000.0  24780000000.000004  12880000.0  0.0633  0.0026312  0.0009714000000000001
30000000.0  23130000000.0  11910000.0  0.0737  0.0030277999999999998  0.0011236
32500000.0  21710000000.0  11090000.0  0.0849  0.0034256000000000004  0.0012855000000000002
35000000.0  20460000000.0  10370000.0  0.09670000000000001  0.0038266000000000007  0.0014569000000000001
37500000.0  19370000000.0  9745000.0  0.1093  0.004231800000000001  0.0016377000000000002
40000000.0  18390000000.0  9194000.0  0.1225  0.0046421000000000006  0.0018278
45000000.0  16730000000.0  8266000.0  0.151  0.006174700000000001  0.0022355000000000005
50000000.0  15370000000.0  7515000.0  0.1822  0.0076156  0.0026791000000000007
55000000.0  14230000000.0  6893999.999999999  0.21600000000000003  0.0090223  0.0031577000000000003
60000000.0  13260000000.0  6372000.0  0.2524  0.010400000000000001  0.0036706000000000004
65000000.0  12430000000.000002  5926000.0  0.2913  0.0118  0.0042173
70000000.0  11700000000.0  5540000.0  0.33270000000000005  0.013200000000000002  0.004797200000000001
80000000.0  10500000000.0  4908000.0  0.4229  0.018500000000000003  0.006054600000000001
90000000.0  9542000000.0  4409000.0  0.5228  0.0233  0.007438800000000001
100000000.0  8759000000.0  4006000.0  0.6321  0.0281  0.0089463
110000000.0  8108000000.0  3673000.0  0.7506999999999999  0.032799999999999996  0.0106
120000000.0  7556000000.000001  3393000.0  0.8785  0.0375  0.0123
130000000.0  7083000000.0  3154000.0  1.0151000000000001  0.042300000000000004  0.014199999999999999
140000000.0  6672000000.0  2948000.0  1.1605  0.0472  0.016200000000000003
150000000.0  6311000000.0  2768000.0  1.3145  0.0521  0.0182
160000000.0  5992000000.0  2609000.0  1.4771  0.0571  0.0204
170000000.0  5708000000.0  2468000.0  1.6480000000000001  0.0621  0.0227
180000000.0  5453000000.0  2343000.0  1.8271000000000002  0.0672  0.025099999999999997
200000000.0  5014999999.999999  2127000.0  2.2094  0.0866  0.0302
225000000.0  4569000000.0  1910000.0  2.7316000000000003  0.11410000000000001  0.0371
250000000.0  4205999999.9999995  1734000.0000000002  3.3017000000000003  0.1401  0.0447
275000000.0  3905000000.0  1588000.0  3.9183  0.1654  0.05280000000000001
300000000.0  3652000000.0000005  1466999.9999999998  4.5801  0.1905  0.061399999999999996
325000000.0  3435000000.0000005  1363000.0  5.285800000000001  0.21550000000000002  0.0705
350000000.0  3247000000.0  1273000.0  6.0341  0.24059999999999998  0.0802
375000000.0  3081999999.9999995  1194000.0  6.8241  0.2658  0.09029999999999999
400000000.0  2937000000.0  1126000.0  7.6546  0.2912  0.10099999999999999
450000000.0  2693000000.0  1010000.0  9.4317  0.3857  0.1235
500000000.0  2496000000.0  916500.0  1.14  0.47340000000000004  0.1478
550000000.0  2333000000.0  839300.0  1.34  0.5579  0.17370000000000002
600000000.0  2195000000.0  774599.9999999999  1.56  0.6406000000000001  0.2011
650000000.0  2078000000.0000002  719400.0  1.8  0.7223999999999999  0.2299
700000000.0  1976999999.9999998  671800.0  2.04  0.8035  0.25989999999999996
800000000.0  1812000000.0  593800.0  2.57  1.0997000000000001  0.3237
900000000.0  1682000000.0  532500.0  3.15  1.3684  0.39189999999999997
1000000000.0  1578000000.0  483000.0  3.76  1.6230000000000002  0.46390000000000003
1100000000.0  1492000000.0  442200.0  4.41  1.8691  0.5394
1200000000.0  1421000000.0  407900.0  5.1  2.1092  0.6178
1300000000.0  1360000000.0  378800.00000000006  5.82  2.3447  0.6990000000000001
1400000000.0  1309000000.0  353600.0  6.57  2.5762  0.7825
1500000000.0  1264000000.0000002  331700.0  7.34  2.8043  0.8681000000000001
1600000000.0  1225000000.0  312400.0  8.15  3.0293  0.9555
1700000000.0  1190000000.0  295300.0  8.97  3.2513  1.0445
1800000000.0  1160000000.0  280000.0  9.82  3.4705000000000004  1.135
2000000000.0  1109000000.0  253900.0  11.59  4.2802  1.3196
2250000000.0  1058000000.0  227600.0  13.9  5.3904  1.5554
2500000000.0  1019000000.0  206300.0  16.3  6.383400000000001  1.7951
2750000000.0  986900000.0  188800.0  18.8  7.2999  2.0373
3000000000.0  961200000.0  174100.0  21.36  8.1597  2.2806
3250000000.0  940200000.0000001  161600.0  23.99  8.9745  2.5243
3500000000.0  922700000.0  150800.0  26.68  9.7515  2.7675
3750000000.0  908100000.0  141400.0  29.41  1.05  3.0097000000000005
4000000000.0  895800000.0000001  133100.0  32.18  1.12  3.2504000000000004
4500000000.0  876500000.0  119300.0  37.82  1.38  3.7264
5000000000.0  862499999.9999999  108100.0  43.57  1.6  4.1932
5500000000.0  852300000.0  98900.0  49.4  1.8  4.65
6000000000.0  844800000.0  91180.0  55.29  1.99  5.095899999999999
6500000000.0  839400000.0  84600.0  61.23  2.16  5.531000000000001
7000000000.0  835600000.0  78940.0  67.2  2.32  5.9552
8000000000.0  831200000.0  69670.0  79.19  2.87  6.7717
9000000000.0  830000000.0  62390.0  91.23  3.34  7.547899999999999
10000000000.0  830600000.0  56530.0  103.27  3.75  8.2865
