energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
11000.0  44750000000.0  459600000000.0  2.5360000000000004e-06  7.510000000000001e-07  5.94e-07
12000.0  46740000000.0  464200000000.0  2.7040000000000003e-06  7.930000000000001e-07  6.280000000000001e-07
13000.0  48650000000.0  468100000000.0  2.871e-06  8.35e-07  6.620000000000001e-07
14000.0  50480000000.0  471300000000.0  3.0360000000000002e-06  8.760000000000001e-07  6.95e-07
15000.0  52250000000.0  474000000000.0  3.2010000000000004e-06  9.170000000000001e-07  7.280000000000001e-07
16000.0  53970000000.0  476200000000.0  3.3640000000000003e-06  9.570000000000001e-07  7.61e-07
17000.0  55630000000.0  478000000000.0  3.526e-06  9.96e-07  7.930000000000001e-07
18000.0  57240000000.0  479500000000.0  3.688e-06  1.0360000000000001e-06  8.240000000000001e-07
20000.0  60340000000.0  481599999999.99994  4.0100000000000006e-06  1.113e-06  8.860000000000001e-07
22500.0  64000000000.0  483000000000.0  4.4090000000000005e-06  1.209e-06  9.630000000000001e-07
25000.0  67460000000.00001  483400000000.00006  4.807e-06  1.303e-06  1.038e-06
27500.0  70750000000.0  482900000000.0  5.203e-06  1.396e-06  1.111e-06
30000.0  73900000000.0  481800000000.0  5.599e-06  1.4870000000000001e-06  1.184e-06
32500.0  76920000000.0  480200000000.00006  5.9940000000000005e-06  1.5780000000000002e-06  1.2560000000000001e-06
35000.0  79820000000.0  478300000000.0  6.390000000000001e-06  1.667e-06  1.3270000000000002e-06
37500.0  82620000000.0  476100000000.0  6.785e-06  1.7560000000000002e-06  1.3970000000000001e-06
40000.0  85330000000.0  473700000000.0  7.181e-06  1.8450000000000001e-06  1.467e-06
45000.0  90510000000.0  468300000000.0  7.976000000000001e-06  2.02e-06  1.6060000000000002e-06
50000.0  95399999999.99998  462500000000.0  8.773e-06  2.194e-06  1.743e-06
55000.0  100100000000.0  456500000000.0  9.575e-06  2.3660000000000003e-06  1.8800000000000002e-06
60000.0  104500000000.0  450400000000.0  1.04e-05  2.5360000000000004e-06  2.015e-06
65000.0  108800000000.00002  444200000000.0  1.1200000000000001e-05  2.7050000000000004e-06  2.149e-06
70000.0  112899999999.99998  438100000000.0  1.2e-05  2.872e-06  2.283e-06
80000.0  120700000000.0  426000000000.0  1.3700000000000003e-05  3.2060000000000003e-06  2.55e-06
90000.0  128000000000.0  414500000000.0  1.5300000000000003e-05  3.536e-06  2.8160000000000002e-06
100000.0  139400000000.0  403400000000.00006  1.7e-05  3.858e-06  3.0810000000000002e-06
110000.0  155300000000.0  392900000000.0  1.8700000000000004e-05  4.17e-06  3.343e-06
120000.0  169100000000.0  382900000000.0  2.03e-05  4.471e-06  3.604e-06
130000.0  181300000000.0  373500000000.0  2.2000000000000003e-05  4.763e-06  3.861e-06
140000.0  192200000000.0  364600000000.0  2.36e-05  5.047e-06  4.115e-06
150000.0  202300000000.0  356100000000.0  2.5300000000000002e-05  5.3230000000000005e-06  4.366e-06
160000.0  211600000000.0  348000000000.0  2.6900000000000003e-05  5.594e-06  4.615000000000001e-06
170000.0  220200000000.0  340400000000.0  2.86e-05  5.8580000000000005e-06  4.8610000000000006e-06
180000.0  228400000000.0  333100000000.0  3.0200000000000002e-05  6.116e-06  5.104000000000001e-06
200000.0  243500000000.0  319600000000.0  3.35e-05  6.625e-06  5.584e-06
225000.0  260300000000.0  304500000000.0  3.76e-05  7.238000000000001e-06  6.172e-06
250000.0  275500000000.0  290900000000.0  4.18e-05  7.823000000000001e-06  6.747000000000001e-06
275000.0  289200000000.0  278600000000.0  4.5900000000000004e-05  8.384e-06  7.311000000000001e-06
300000.0  301700000000.0  267600000000.00003  5e-05  8.924000000000001e-06  7.863e-06
325000.0  313100000000.0  257500000000.0  5.42e-05  9.444000000000001e-06  8.406e-06
350000.0  323700000000.0  248299999999.99997  5.830000000000001e-05  9.946000000000001e-06  8.938e-06
375000.0  333500000000.0  239800000000.0  6.240000000000001e-05  1.04e-05  9.462e-06
400000.0  342700000000.00006  232000000000.0  6.65e-05  1.0900000000000002e-05  9.977000000000001e-06
450000.0  359300000000.0  218000000000.0  7.480000000000002e-05  1.18e-05  1.1000000000000001e-05
500000.0  374200000000.0  205900000000.0  8.300000000000001e-05  1.27e-05  1.2e-05
550000.0  387800000000.0  195200000000.0  9.12e-05  1.3500000000000001e-05  1.2900000000000002e-05
600000.0  400300000000.0  185799999999.99997  9.94e-05  1.43e-05  1.38e-05
650000.0  412100000000.0  177300000000.0  0.00010760000000000001  1.5100000000000001e-05  1.4700000000000002e-05
700000.0  423300000000.0  169700000000.0  0.00011570000000000001  1.58e-05  1.5600000000000003e-05
800000.0  444300000000.0  156600000000.0  0.0001318  1.72e-05  1.73e-05
900000.0  464099999999.99994  145600000000.0  0.00014780000000000001  1.8500000000000002e-05  1.8900000000000002e-05
1000000.0  483200000000.0  136300000000.00002  0.00016350000000000002  1.97e-05  2.04e-05
1100000.0  501900000000.0  128200000000.0  0.00017910000000000002  2.08e-05  2.19e-05
1200000.0  520300000000.0  121100000000.0  0.00019440000000000004  2.1800000000000005e-05  2.3300000000000004e-05
1300000.0  538600000000.0  114900000000.0  0.00020940000000000002  2.28e-05  2.46e-05
1400000.0  556800000000.0  109400000000.0  0.00022420000000000003  2.3700000000000003e-05  2.5800000000000004e-05
1500000.0  575000000000.0  104400000000.0  0.00023870000000000003  2.4500000000000003e-05  2.71e-05
1600000.0  593300000000.0  99960000000.0  0.0002529  2.5300000000000002e-05  2.82e-05
1700000.0  611700000000.0  95900000000.0  0.00026690000000000004  2.6000000000000002e-05  2.9300000000000004e-05
1800000.0  630200000000.0  92200000000.0  0.0002806  2.6700000000000002e-05  3.0400000000000004e-05
2000000.0  667700000000.0  85690000000.00002  0.00030720000000000004  2.8100000000000002e-05  3.2300000000000006e-05
2250000.0  715600000000.0  78870000000.0  0.00033890000000000005  2.9700000000000004e-05  3.4500000000000005e-05
2500000.0  764599999999.9999  73160000000.0  0.000369  3.1e-05  3.65e-05
2750000.0  814900000000.0  68310000000.00001  0.0003976  3.2200000000000003e-05  3.83e-05
3000000.0  866200000000.0  64130000000.0  0.0004248  3.32e-05  4e-05
3250000.0  918600000000.0  60480000000.0  0.00045070000000000006  3.41e-05  4.1400000000000003e-05
3500000.0  971900000000.0  57260000000.0  0.00047530000000000006  3.4800000000000006e-05  4.2800000000000004e-05
3750000.0  1026000000000.0  54410000000.0  0.0004987  3.55e-05  4.4000000000000006e-05
4000000.0  1081000000000.0  51849999999.99999  0.0005211  3.6200000000000006e-05  4.51e-05
4500000.0  1191000000000.0  47460000000.00001  0.0005629000000000001  3.740000000000001e-05  4.7000000000000004e-05
5000000.0  1303000000000.0  43820000000.0  0.0006012  3.85e-05  4.8700000000000005e-05
5500000.0  1414000000000.0  40750000000.0  0.0006366  3.9300000000000007e-05  5.0100000000000005e-05
6000000.0  1524000000000.0  38110000000.0  0.0006696  4e-05  5.13e-05
6500000.0  1631000000000.0  35830000000.0  0.0007003000000000001  4.070000000000001e-05  5.230000000000001e-05
7000000.0  1736000000000.0  33830000000.0  0.0007293000000000001  4.1200000000000005e-05  5.330000000000001e-05
8000000.0  1934000000000.0  30480000000.0  0.0007826000000000002  4.240000000000001e-05  5.480000000000001e-05
