energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
1600000.0  639100000000.0  88180000000.0  0.00025160000000000004  2.4800000000000003e-05  2.8100000000000002e-05
1700000.0  657099999999.9999  84560000000.0  0.00026500000000000004  2.55e-05  2.9100000000000003e-05
1800000.0  675100000000.0  81250000000.0  0.0002781  2.61e-05  3.0000000000000004e-05
2000000.0  711500000000.0  75450000000.0  0.00030350000000000006  2.7300000000000003e-05  3.180000000000001e-05
2250000.0  758000000000.0  69380000000.0  0.000334  2.8700000000000003e-05  3.38e-05
2500000.0  805800000000.0  64310000000.0  0.000363  2.9900000000000005e-05  3.5600000000000005e-05
2750000.0  855000000000.0  60000000000.0  0.00039060000000000006  3.1e-05  3.72e-05
3000000.0  905500000000.0  56300000000.0  0.0004169  3.19e-05  3.8700000000000006e-05
3250000.0  957099999999.9999  53060000000.0  0.00044200000000000006  3.27e-05  4e-05
3500000.0  1010000000000.0  50220000000.0  0.00046580000000000005  3.34e-05  4.1200000000000005e-05
3750000.0  1063000000000.0  47699999999.99999  0.0004886000000000001  3.4e-05  4.2300000000000005e-05
4000000.0  1117000000000.0  45439999999.99999  0.0005104  3.46e-05  4.33e-05
4500000.0  1226000000000.0  41560000000.0  0.0005512000000000001  3.58e-05  4.51e-05
5000000.0  1335000000000.0  38350000000.0  0.0005888000000000001  3.680000000000001e-05  4.660000000000001e-05
5500000.0  1444000000000.0  35640000000.0  0.0006236000000000001  3.76e-05  4.7900000000000006e-05
6000000.0  1550000000000.0  33320000000.0  0.0006561000000000001  3.82e-05  4.9000000000000005e-05
6500000.0  1653000000000.0  31320000000.0  0.0006865000000000002  3.88e-05  5e-05
7000000.0  1752000000000.0  29550000000.0  0.0007152  3.9300000000000007e-05  5.0900000000000004e-05
8000000.0  1938000000000.0  26610000000.0  0.0007683000000000001  4.05e-05  5.230000000000001e-05
9000000.0  2104000000000.0  24240000000.0  0.0008170000000000001  4.1500000000000006e-05  5.35e-05
10000000.0  2250000000000.0  22290000000.0  0.0008623000000000001  4.2300000000000005e-05  5.4600000000000006e-05
11000000.0  2378000000000.0  20660000000.0  0.0009050000000000001  4.3e-05  5.5400000000000005e-05
12000000.0  2489000000000.0  19260000000.0  0.0009456000000000001  4.360000000000001e-05  5.6200000000000004e-05
13000000.0  2586000000000.0  18060000000.0  0.0009846  4.410000000000001e-05  5.690000000000001e-05
14000000.0  2669000000000.0  17010000000.0  0.0010224000000000001  4.460000000000001e-05  5.75e-05
15000000.0  2742000000000.0  16080000000.000002  0.001059  4.5e-05  5.8e-05
16000000.0  2806000000000.0  15260000000.0  0.0010948000000000002  4.55e-05  5.85e-05
17000000.0  2862000000000.0  14520000000.0  0.0011298  4.58e-05  5.900000000000001e-05
18000000.0  2911000000000.0  13859999999.999998  0.0011643  4.6200000000000005e-05  5.940000000000001e-05
20000000.0  2995000000000.0  12710000000.0  0.0012316  4.740000000000001e-05  6.02e-05
22500000.0  3076000000000.0  11530000000.0  0.0013135  4.9000000000000005e-05  6.110000000000001e-05
25000000.0  3139000000000.0  10570000000.0  0.0013936000000000003  5.05e-05  6.190000000000001e-05
27500000.0  3188000000000.0  9764000000.0  0.0014723  5.190000000000001e-05  6.26e-05
30000000.0  3226000000000.0  9081000000.0  0.0015499000000000003  5.3200000000000006e-05  6.32e-05
32500000.0  3255000000000.0  8493000000.000001  0.0016268000000000003  5.440000000000001e-05  6.390000000000001e-05
35000000.0  3275000000000.0  7982000000.0  0.0017031000000000001  5.56e-05  6.440000000000001e-05
37500000.0  3290000000000.0  7533000000.0  0.0017790000000000002  5.67e-05  6.500000000000001e-05
