energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
1100000.0  506500000000.0  6689000000.000001  0.00032240000000000003  2.44e-05  3.1200000000000006e-05
1200000.0  533500000000.0  6244000000.0  0.0003412  2.4900000000000006e-05  3.2000000000000005e-05
1300000.0  560200000000.0  5860000000.0  0.0003591  2.5300000000000002e-05  3.27e-05
1400000.0  586300000000.0  5524000000.0  0.00037630000000000004  2.5600000000000002e-05  3.34e-05
1500000.0  611800000000.0  5227000000.000001  0.00039270000000000006  2.59e-05  3.4e-05
1600000.0  636500000000.0  4964000000.0  0.00040850000000000006  2.6200000000000003e-05  3.4500000000000005e-05
1700000.0  660500000000.0  4727000000.0  0.0004237  2.65e-05  3.5000000000000004e-05
1800000.0  683600000000.0  4514000000.0  0.0004384000000000001  2.6700000000000002e-05  3.54e-05
2000000.0  727000000000.0  4145000000.0  0.00046640000000000006  2.7200000000000004e-05  3.6200000000000006e-05
2250000.0  775800000000.0  3766000000.0  0.0004993  2.7900000000000004e-05  3.71e-05
2500000.0  818100000000.0  3454999999.9999995  0.0005304  2.85e-05  3.7900000000000006e-05
2750000.0  854300000000.0001  3195000000.0  0.0005601  2.9e-05  3.85e-05
3000000.0  884599999999.9999  2974000000.0  0.0005887  2.9400000000000003e-05  3.91e-05
3250000.0  909700000000.0  2784000000.0  0.0006164  2.9800000000000003e-05  3.96e-05
3500000.0  930100000000.0  2618000000.0  0.0006434000000000001  3.0200000000000002e-05  4.01e-05
3750000.0  946500000000.0  2472000000.0  0.0006699  3.0600000000000005e-05  4.06e-05
4000000.0  959400000000.0  2343000000.0  0.000696  3.09e-05  4.1e-05
4500000.0  976900000000.0  2123000000.0  0.0007474000000000001  3.2000000000000005e-05  4.1700000000000004e-05
5000000.0  986100000000.0  1944000000.0  0.0007982  3.29e-05  4.240000000000001e-05
5500000.0  989599999999.9999  1794000000.0  0.0008486  3.3900000000000004e-05  4.31e-05
6000000.0  989200000000.0  1666999999.9999998  0.0008990000000000002  3.4800000000000006e-05  4.3700000000000005e-05
6500000.0  986100000000.0  1558000000.0  0.0009495000000000001  3.5600000000000005e-05  4.4200000000000004e-05
7000000.0  981100000000.0  1463000000.0000002  0.0010002000000000001  3.65e-05  4.4800000000000005e-05
8000000.0  967400000000.0  1306000000.0  0.0011026000000000002  3.9500000000000005e-05  4.58e-05
9000000.0  950699999999.9999  1181000000.0  0.0012066000000000002  4.240000000000001e-05  4.68e-05
10000000.0  932400000000.0  1079000000.0  0.0013127000000000002  4.51e-05  4.77e-05
11000000.0  913100000000.0  994800000.0  0.0014209000000000001  4.7900000000000006e-05  4.860000000000001e-05
12000000.0  893400000000.0  923200000.0  0.0015314  5.05e-05  4.9500000000000004e-05
13000000.0  873500000000.0  861700000.0  0.0016445000000000001  5.3200000000000006e-05  5.0400000000000005e-05
14000000.0  853700000000.0  808400000.0  0.0017601000000000001  5.580000000000001e-05  5.13e-05
15000000.0  834100000000.0  761600000.0  0.0018785000000000002  5.85e-05  5.22e-05
16000000.0  815000000000.0  720200000.0  0.0019996000000000002  6.110000000000001e-05  5.31e-05
17000000.0  796200000000.0  683400000.0  0.0021236000000000002  6.37e-05  5.4000000000000005e-05
18000000.0  778000000000.0  650400000.0  0.0022505000000000003  6.64e-05  5.4900000000000006e-05
20000000.0  743300000000.0  593500000.0  0.0025133000000000004  7.64e-05  5.6800000000000005e-05
22500000.0  703199999999.9999  535600000.00000006  0.0028588000000000003  9.1e-05  5.92e-05
25000000.0  666700000000.0  488600000.0  0.0032237000000000003  0.000105  6.18e-05
27500000.0  633400000000.0  449499999.99999994  0.0036082  0.00011860000000000001  6.450000000000001e-05
30000000.0  609000000000.0  416600000.0  0.004010400000000001  0.0001319  6.740000000000001e-05
32500000.0  584200000000.0  388300000.00000006  0.004429300000000001  0.00014490000000000003  7.030000000000001e-05
35000000.0  560200000000.0  363900000.0  0.0048660000000000005  0.00015790000000000002  7.340000000000001e-05
37500000.0  539500000000.0  342500000.0  0.0053205  0.0001708  7.66e-05
40000000.0  520400000000.0  323499999.99999994  0.005792000000000001  0.00018370000000000002  8e-05
45000000.0  486599999999.99994  291600000.0  0.006785200000000001  0.00023190000000000003  8.720000000000002e-05
50000000.0  457500000000.0  265700000.0  0.0078446  0.00027670000000000006  9.480000000000001e-05
55000000.0  432000000000.0  244200000.0  0.0089689  0.0003198  0.00010300000000000001
60000000.0  409500000000.0  226100000.00000003  0.0102  0.0003619  0.0001117
65000000.0  389500000000.0  210600000.0  0.011399999999999999  0.00040360000000000005  0.00012080000000000001
70000000.0  371400000000.0  197200000.0  0.012700000000000001  0.00044500000000000003  0.00013050000000000003
80000000.0  340200000000.00006  175100000.0  0.015500000000000002  0.0005982  0.00015110000000000001
90000000.0  313900000000.0  157700000.0  0.018600000000000002  0.0007396  0.00017350000000000002
100000000.0  291300000000.0  143600000.0  0.0219  0.0008764  0.00019760000000000003
110000000.0  271800000000.0  131800000.0  0.0255  0.0010116  0.0002234
120000000.0  254600000000.0  122000000.00000001  0.029300000000000003  0.001147  0.00025100000000000003
130000000.0  239400000000.0  113500000.0  0.0333  0.0012837000000000002  0.00028020000000000003
140000000.0  225799999999.99997  106199999.99999999  0.0376  0.0014221000000000001  0.0003111
150000000.0  213600000000.0  99870000.0  0.0422  0.0015629  0.00034380000000000006
160000000.0  202600000000.00003  94240000.0  0.047  0.0017061000000000003  0.00037820000000000003
170000000.0  192700000000.0  89250000.0  0.052000000000000005  0.0018521000000000002  0.00041430000000000004
180000000.0  183600000000.0  84780000.0  0.057300000000000004  0.002001  0.00045210000000000004
200000000.0  167900000000.0  77110000.0  0.0687  0.0025731  0.0005331000000000001
225000000.0  151700000000.0  69350000.0  0.0844  0.0034012000000000005  0.0006443000000000001
250000000.0  138500000000.0  63060000.0  0.10160000000000001  0.004191  0.0007663
275000000.0  127800000000.0  57860000.0  0.1204  0.004968500000000001  0.0008990000000000002
300000000.0  118900000000.0  53489999.99999999  0.14070000000000002  0.005743300000000001  0.0010421
325000000.0  111600000000.0  49750000.0  0.1624  0.0065189  0.001195
350000000.0  105399999999.99998  46520000.0  0.1855  0.0072956  0.0013572
375000000.0  100399999999.99998  43700000.0  0.20980000000000001  0.008072000000000001  0.0015279
400000000.0  96110000000.0  41220000.0  0.2352  0.0088461  0.0017063
450000000.0  88120000000.0  37040000.0  0.2895  0.0117  0.002086
500000000.0  80879999999.99998  33660000.0  0.34880000000000005  0.0144  0.0024966000000000003
550000000.0  74860000000.0  30870000.0  0.413  0.0171  0.0029391000000000005
600000000.0  69770000000.0  28520000.0  0.4822  0.0197  0.0034129000000000004
650000000.0  65410000000.0  26510000.0  0.5562  0.0223  0.0039173
700000000.0  61630000000.0  24780000.0  0.6349  0.025  0.0044517
800000000.0  55400000000.0  21940000.000000004  0.8061  0.0348  0.0056087
900000000.0  50470000000.0  19700000.0  0.9952  0.044000000000000004  0.006878700000000001
1000000000.0  46470000000.0  17900000.0  1.2017  0.05280000000000001  0.008257
