energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
35000000.0  155500000000.0  84050000.0  0.0143  0.0005202000000000001  0.00017280000000000003
37500000.0  147900000000.0  79040000.0  0.016  0.0005713000000000001  0.0001881
40000000.0  141100000000.0  74620000.0  0.0177  0.0006228000000000001  0.00020410000000000003
45000000.0  129200000000.0  67180000.0  0.021400000000000002  0.0008162000000000001  0.00023860000000000003
50000000.0  119200000000.0  61140000.0  0.025400000000000002  0.0009979000000000001  0.00027610000000000004
55000000.0  110600000000.0  56150000.0  0.0298  0.0011752000000000002  0.0003165
60000000.0  103200000000.0  51940000.0  0.0345  0.0013514  0.0003599000000000001
65000000.0  96690000000.0  48340000.0  0.0395  0.0015285000000000001  0.0004062
70000000.0  90930000000.0  45230000.0  0.044800000000000006  0.0017075  0.0004554
80000000.0  81210000000.0  40120000.0  0.0564  0.0023776  0.0005627000000000001
90000000.0  73330000000.0  36080000.0  0.0694  0.0030083  0.0006818000000000001
100000000.0  66840000000.0  32810000.0  0.0837  0.0036304000000000006  0.0008128
110000000.0  61420000000.0  30109999.999999996  0.0993  0.004256200000000001  0.0009557
120000000.0  56849999999.99999  27840000.0  0.1162  0.004891100000000001  0.0011104
130000000.0  52950000000.0  25890000.0  0.1344  0.0055376  0.0012770000000000001
140000000.0  49610000000.0  24220000.0  0.1539  0.0061966  0.0014552000000000002
150000000.0  46730000000.0  22750000.0  0.1747  0.006867900000000001  0.0016449000000000001
160000000.0  44220000000.0  21460000.0  0.1967  0.007551  0.0018458000000000003
170000000.0  42020000000.0  20310000.0  0.21989999999999998  0.008245  0.0020575000000000003
180000000.0  40090000000.0  19290000.0  0.24420000000000003  0.008948800000000002  0.0022799
200000000.0  36860000000.0  17530000.0  0.2962  0.0116  0.0027548000000000004
225000000.0  33720000000.0  15750000.0  0.36710000000000004  0.0154  0.0034012000000000005
250000000.0  31250000000.0  14310000.0  0.4441  0.0189  0.0041007000000000005
275000000.0  29170000000.0  13120000.0  0.5269  0.0222  0.0048492000000000006
300000000.0  27160000000.000004  12120000.0  0.6157  0.0256  0.005647100000000001
325000000.0  25440000000.0  11270000.0  0.7108  0.028900000000000002  0.0064966
350000000.0  23950000000.0  10529999.999999998  0.8120999999999999  0.0323  0.0073968
375000000.0  22650000000.0  9888000.0  0.9194  0.0358  0.008347000000000002
400000000.0  21500000000.0  9322000.0  1.0326  0.0392  0.009346400000000001
450000000.0  19550000000.0  8371000.0  1.2765000000000002  0.052300000000000006  0.0115
500000000.0  17970000000.0  7602000.000000001  1.5432  0.0646  0.0138
550000000.0  16660000000.0  6967000.0  1.8322  0.0766  0.0163
600000000.0  15560000000.0  6433000.0  2.1427  0.0884  0.019
650000000.0  14610000000.0  5978000.0  2.4743  0.1002  0.0219
700000000.0  13790000000.0  5585000.0  2.8265  0.11199999999999999  0.024900000000000002
800000000.0  12450000000.000002  4941000.0  3.5895  0.1558  0.031400000000000004
900000000.0  11390000000.0  4434000.0  4.4293000000000005  0.1962  0.0385
1000000000.0  10530000000.0  4024000.0000000005  5.342300000000001  0.23510000000000003  0.046200000000000005
