energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
50000.0  131500000000.0  492900000000.0  8.171e-06  1.968e-06  1.5890000000000002e-06
55000.0  137900000000.0  487299999999.99994  8.891e-06  2.115e-06  1.7080000000000002e-06
60000.0  144100000000.0  481599999999.99994  9.611e-06  2.26e-06  1.825e-06
65000.0  150000000000.0  475700000000.0  1.0300000000000001e-05  2.403e-06  1.942e-06
70000.0  155600000000.0  469900000000.0  1.1100000000000002e-05  2.544e-06  2.057e-06
80000.0  166400000000.0  458200000000.0  1.25e-05  2.824e-06  2.2860000000000002e-06
90000.0  176500000000.0  446700000000.0  1.4e-05  3.0980000000000002e-06  2.5120000000000003e-06
100000.0  186000000000.0  435700000000.0  1.54e-05  3.366e-06  2.736e-06
110000.0  194400000000.0  425200000000.00006  1.69e-05  3.6290000000000003e-06  2.9580000000000003e-06
120000.0  202000000000.0  415100000000.0  1.8400000000000003e-05  3.889e-06  3.1790000000000004e-06
130000.0  209200000000.00003  405500000000.0  1.9900000000000003e-05  4.1440000000000005e-06  3.3980000000000003e-06
140000.0  216000000000.0  396400000000.0  2.1400000000000002e-05  4.395e-06  3.616e-06
150000.0  222500000000.0  387700000000.00006  2.29e-05  4.643e-06  3.834e-06
160000.0  228800000000.0  379400000000.0  2.44e-05  4.887e-06  4.05e-06
170000.0  234899999999.99997  371500000000.0  2.6000000000000002e-05  5.128000000000001e-06  4.265000000000001e-06
180000.0  240799999999.99997  363900000000.0  2.75e-05  5.366e-06  4.48e-06
200000.0  252200000000.0  349799999999.99994  3.0600000000000005e-05  5.839e-06  4.907000000000001e-06
225000.0  265500000000.0  333900000000.0  3.4500000000000005e-05  6.415e-06  5.437000000000001e-06
250000.0  277800000000.0  319600000000.0  3.8400000000000005e-05  6.972e-06  5.962000000000001e-06
275000.0  289300000000.0  306700000000.0  4.2300000000000005e-05  7.511000000000001e-06  6.481e-06
300000.0  300000000000.0  294900000000.0  4.63e-05  8.034000000000001e-06  6.995000000000001e-06
325000.0  310000000000.0  284200000000.0  5.030000000000001e-05  8.541e-06  7.5040000000000005e-06
350000.0  319400000000.0  274300000000.0  5.42e-05  9.033e-06  8.008e-06
375000.0  328100000000.0  265200000000.0  5.8200000000000005e-05  9.513e-06  8.506000000000001e-06
400000.0  336400000000.0  256800000000.0  6.220000000000001e-05  9.979e-06  8.999e-06
450000.0  351599999999.99994  241800000000.0  7.02e-05  1.0900000000000002e-05  9.969e-06
500000.0  365500000000.0  228700000000.0  7.83e-05  1.18e-05  1.0900000000000002e-05
550000.0  378300000000.0  217100000000.0  8.630000000000001e-05  1.2600000000000001e-05  1.18e-05
600000.0  390300000000.0  206800000000.0  9.43e-05  1.3400000000000002e-05  1.2800000000000001e-05
650000.0  401800000000.0  197600000000.00003  0.00010240000000000001  1.4200000000000001e-05  1.3600000000000002e-05
