energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
5500.0  52560000000.0  331400000000.0  1.6310000000000001e-06  5.64e-07  4.3600000000000004e-07
6000.0  54900000000.0  335300000000.0  1.7360000000000002e-06  5.95e-07  4.6000000000000004e-07
6500.0  57140000000.00001  338700000000.0  1.8400000000000002e-06  6.26e-07  4.84e-07
7000.0  59300000000.0  341599999999.99994  1.9430000000000003e-06  6.550000000000001e-07  5.08e-07
8000.0  63390000000.00001  346200000000.0  2.147e-06  7.140000000000001e-07  5.53e-07
9000.0  67240000000.0  349700000000.0  2.3480000000000002e-06  7.71e-07  5.98e-07
10000.0  70870000000.0  352100000000.0  2.5460000000000003e-06  8.26e-07  6.410000000000001e-07
11000.0  74330000000.0  353900000000.0  2.742e-06  8.8e-07  6.830000000000001e-07
12000.0  77640000000.0  355100000000.0  2.937e-06  9.340000000000001e-07  7.25e-07
13000.0  80810000000.0  355800000000.0  3.13e-06  9.86e-07  7.660000000000001e-07
14000.0  83859999999.99998  356100000000.0  3.323e-06  1.038e-06  8.060000000000001e-07
15000.0  86800000000.0  356200000000.0  3.514e-06  1.089e-06  8.450000000000001e-07
16000.0  89650000000.0  355900000000.00006  3.705e-06  1.14e-06  8.84e-07
17000.0  92410000000.0  355500000000.0  3.895e-06  1.19e-06  9.230000000000001e-07
18000.0  95090000000.0  354799999999.99994  4.085e-06  1.2390000000000001e-06  9.61e-07
20000.0  100200000000.0  353200000000.0  4.464e-06  1.337e-06  1.0360000000000001e-06
22500.0  106300000000.00002  350400000000.0  4.935e-06  1.4570000000000002e-06  1.1290000000000001e-06
25000.0  112100000000.00002  347299999999.99994  5.406e-06  1.5750000000000002e-06  1.219e-06
27500.0  117500000000.0  343800000000.0  5.876e-06  1.6900000000000001e-06  1.308e-06
30000.0  122800000000.0  340200000000.00006  6.346000000000001e-06  1.804e-06  1.396e-06
32500.0  127800000000.0  336400000000.0  6.8160000000000005e-06  1.916e-06  1.483e-06
35000.0  132600000000.0  332600000000.0  7.286e-06  2.0270000000000002e-06  1.5690000000000001e-06
37500.0  137200000000.0  328700000000.0  7.756e-06  2.136e-06  1.6540000000000002e-06
40000.0  141700000000.0  324900000000.0  8.228e-06  2.244e-06  1.7390000000000002e-06
45000.0  150300000000.0  317300000000.0  9.172000000000001e-06  2.4560000000000003e-06  1.906e-06
50000.0  158500000000.0  310000000000.0  1.0100000000000002e-05  2.6640000000000002e-06  2.07e-06
55000.0  166200000000.0  302900000000.0  1.1100000000000002e-05  2.866e-06  2.233e-06
60000.0  173600000000.0  296100000000.0  1.2e-05  3.0650000000000003e-06  2.3940000000000003e-06
65000.0  180700000000.0  289500000000.0  1.3000000000000001e-05  3.259e-06  2.554e-06
70000.0  187600000000.00003  283300000000.0  1.39e-05  3.4500000000000004e-06  2.712e-06
80000.0  213400000000.0  271600000000.0  1.58e-05  3.8140000000000002e-06  3.023e-06
90000.0  228800000000.0  261000000000.0  1.77e-05  4.155e-06  3.326e-06
100000.0  238400000000.0  251300000000.0  1.95e-05  4.483e-06  3.6220000000000002e-06
110000.0  244500000000.0  242300000000.0  2.1400000000000002e-05  4.8030000000000004e-06  3.912e-06
120000.0  248600000000.0  234100000000.0  2.3300000000000004e-05  5.117e-06  4.199e-06
130000.0  251600000000.0  226500000000.0  2.5200000000000003e-05  5.428e-06  4.4820000000000005e-06
140000.0  253900000000.0  219400000000.0  2.71e-05  5.735e-06  4.7640000000000005e-06
150000.0  255900000000.0  212900000000.0  2.9100000000000003e-05  6.039e-06  5.044e-06
160000.0  257700000000.0  206800000000.0  3.1100000000000004e-05  6.34e-06  5.3230000000000005e-06
170000.0  259600000000.0  201100000000.0  3.3100000000000005e-05  6.639e-06  5.602000000000001e-06
180000.0  261500000000.0  195799999999.99997  3.51e-05  6.934e-06  5.8800000000000005e-06
200000.0  265700000000.0  186000000000.0  3.9200000000000004e-05  7.5260000000000004e-06  6.437e-06
225000.0  271800000000.0  175300000000.0  4.440000000000001e-05  8.25e-06  7.13e-06
250000.0  278900000000.0  166000000000.0  4.97e-05  8.95e-06  7.821e-06
275000.0  286800000000.0  157800000000.0  5.5e-05  9.623000000000001e-06  8.505e-06
300000.0  295500000000.0  150400000000.0  6.030000000000001e-05  1.0300000000000001e-05  9.182000000000001e-06
325000.0  304800000000.0  143800000000.0  6.56e-05  1.0900000000000002e-05  9.849e-06
350000.0  314400000000.0  137900000000.0  7.09e-05  1.15e-05  1.0500000000000001e-05
375000.0  324400000000.0  132500000000.0  7.61e-05  1.2e-05  1.1100000000000002e-05
400000.0  334500000000.0  127600000000.0  8.130000000000001e-05  1.2600000000000001e-05  1.18e-05
450000.0  354799999999.99994  118900000000.0  9.140000000000001e-05  1.3600000000000002e-05  1.3000000000000001e-05
500000.0  375000000000.0  111500000000.0  0.00010140000000000001  1.46e-05  1.41e-05
550000.0  394600000000.0  105100000000.0  0.0001111  1.54e-05  1.5200000000000002e-05
600000.0  413500000000.0  99440000000.00002  0.00012060000000000002  1.62e-05  1.63e-05
650000.0  431599999999.99994  94460000000.0  0.0001299  1.69e-05  1.73e-05
700000.0  448900000000.0  90020000000.0  0.00013900000000000002  1.76e-05  1.8200000000000002e-05
800000.0  481200000000.0  82430000000.0  0.0001565  1.8900000000000002e-05  1.9900000000000003e-05
900000.0  510800000000.0  76170000000.0  0.0001734  2e-05  2.15e-05
1000000.0  538100000000.0  70890000000.0  0.0001897  2.1000000000000002e-05  2.29e-05
1100000.0  563600000000.0  66380000000.0  0.0002054  2.19e-05  2.4200000000000002e-05
1200000.0  587900000000.0  62470000000.0  0.00022070000000000002  2.2700000000000003e-05  2.55e-05
1300000.0  611100000000.0  59050000000.0  0.00023550000000000003  2.34e-05  2.6600000000000003e-05
1400000.0  633600000000.0  56020000000.0  0.0002499  2.4100000000000003e-05  2.7700000000000002e-05
1500000.0  655699999999.9999  53330000000.0  0.0002639  2.4700000000000004e-05  2.8700000000000003e-05
1600000.0  677400000000.0  50910000000.0  0.0002776  2.5200000000000003e-05  2.96e-05
1700000.0  699000000000.0  48720000000.0  0.0002909  2.57e-05  3.05e-05
1800000.0  720500000000.0  46730000000.0  0.0003039  2.6200000000000003e-05  3.13e-05
2000000.0  763700000000.0  43260000000.0  0.0003289  2.7200000000000004e-05  3.28e-05
2250000.0  818400000000.0  39640000000.0  0.00035860000000000004  2.8300000000000003e-05  3.4500000000000005e-05
2500000.0  874200000000.0  36640000000.0  0.0003865  2.92e-05  3.6e-05
2750000.0  931300000000.0  34100000000.0  0.00041280000000000006  3.0000000000000004e-05  3.7300000000000005e-05
3000000.0  989400000000.0  31920000000.0  0.00043780000000000007  3.07e-05  3.8400000000000005e-05
3250000.0  1048000000000.0  30030000000.0  0.00046140000000000005  3.13e-05  3.9500000000000005e-05
3500000.0  1108000000000.0  28370000000.0  0.0004837  3.19e-05  4.0400000000000006e-05
3750000.0  1168000000000.0  26900000000.0  0.000505  3.2300000000000006e-05  4.13e-05
4000000.0  1228000000000.0  25590000000.0  0.0005253  3.27e-05  4.2000000000000004e-05
4500000.0  1348000000000.0  23340000000.0  0.0005631000000000001  3.3600000000000004e-05  4.33e-05
5000000.0  1465000000000.0  21490000000.0  0.0005979000000000001  3.44e-05  4.4500000000000004e-05
5500000.0  1577000000000.0  19940000000.0  0.0006302  3.5000000000000004e-05  4.5400000000000006e-05
6000000.0  1684000000000.0  18610000000.0  0.0006603000000000001  3.55e-05  4.6200000000000005e-05
6500000.0  1784000000000.0  17460000000.0  0.0006888  3.6e-05  4.690000000000001e-05
7000000.0  1877000000000.0  16460000000.0  0.0007157  3.6400000000000004e-05  4.7600000000000005e-05
8000000.0  2042000000000.0  14780000000.0  0.0007662000000000001  3.740000000000001e-05  4.860000000000001e-05
9000000.0  2180000000000.0  13440000000.0  0.0008131000000000001  3.82e-05  4.9500000000000004e-05
10000000.0  2293000000000.0  12340000000.0  0.0008574  3.8900000000000004e-05  5.030000000000001e-05
11000000.0  2385000000000.0  11419999999.999998  0.0008999  3.96e-05  5.1e-05
12000000.0  2460000000000.0  10630000000.0  0.0009409000000000002  4.01e-05  5.160000000000001e-05
13000000.0  2520000000000.0  9955000000.0  0.0009808  4.070000000000001e-05  5.2100000000000006e-05
14000000.0  2570000000000.0  9365000000.0  0.0010199  4.1200000000000005e-05  5.2600000000000005e-05
15000000.0  2609000000000.0  8846000000.0  0.0010583  4.16e-05  5.3e-05
16000000.0  2642000000000.0  8386000000.0  0.0010962  4.21e-05  5.3400000000000004e-05
17000000.0  2668000000000.0  7975000000.0  0.0011337  4.25e-05  5.380000000000001e-05
18000000.0  2689000000000.0  7604000000.0  0.0011709000000000001  4.2900000000000006e-05  5.42e-05
20000000.0  2718000000000.0  6965000000.0  0.0012446  4.43e-05  5.4900000000000006e-05
22500000.0  2737000000000.0  6311000000.0  0.001336  4.64e-05  5.5700000000000005e-05
25000000.0  2741000000000.0  5777000000.0  0.001427  4.83e-05  5.64e-05
27500000.0  2735000000000.0  5331000000.0  0.0015180000000000003  5.0100000000000005e-05  5.7e-05
30000000.0  2721000000000.0  4953000000.0  0.0016095  5.190000000000001e-05  5.77e-05
32500000.0  2702000000000.0  4628000000.0  0.0017015  5.360000000000001e-05  5.830000000000001e-05
35000000.0  2678000000000.0  4346000000.0  0.0017942  5.530000000000001e-05  5.8800000000000006e-05
37500000.0  2651000000000.0  4099000000.0  0.0018879  5.7e-05  5.940000000000001e-05
40000000.0  2622000000000.0  3879000000.0  0.0019825000000000003  5.8700000000000004e-05  6.000000000000001e-05
45000000.0  2560000000000.0  3508000000.0  0.0021752000000000004  6.49e-05  6.1e-05
50000000.0  2495000000000.0  3206000000.0  0.0023728  7.08e-05  6.21e-05
55000000.0  2431000000000.0  2954000000.0  0.0025755000000000005  7.66e-05  6.31e-05
60000000.0  2369000000000.0  2741000000.0  0.0027836000000000002  8.220000000000002e-05  6.410000000000001e-05
65000000.0  2308000000000.0  2558000000.0000005  0.0029972000000000006  8.77e-05  6.52e-05
70000000.0  2251000000000.0  2400000000.0  0.0032163  9.320000000000002e-05  6.620000000000001e-05
80000000.0  2174000000000.0  2138000000.0  0.0036680000000000003  0.00011320000000000001  6.83e-05
90000000.0  2086000000000.0  1930000000.0  0.004137200000000001  0.00013150000000000003  7.05e-05
100000000.0  2012000000000.0  1761000000.0  0.0046249  0.0001487  7.27e-05
110000000.0  1946000000000.0  1621000000.0  0.0051298  0.0001652  7.500000000000001e-05
120000000.0  1885000000000.0  1502000000.0  0.0056515  0.0001811  7.740000000000001e-05
130000000.0  1830000000000.0  1401000000.0  0.0061895000000000006  0.0001966  7.980000000000002e-05
140000000.0  1778000000000.0  1313000000.0  0.0067435  0.00021190000000000003  8.230000000000001e-05
150000000.0  1731000000000.0  1236000000.0  0.0073131  0.00022690000000000004  8.49e-05
160000000.0  1686000000000.0  1168000000.0  0.007898200000000001  0.00024170000000000005  8.750000000000001e-05
170000000.0  1644000000000.0  1107000000.0  0.0084986  0.00025640000000000005  9.03e-05
180000000.0  1604000000000.0  1053000000.0  0.0091141  0.00027100000000000003  9.310000000000001e-05
200000000.0  1531000000000.0  959499999.9999999  0.010400000000000001  0.00032590000000000006  9.890000000000002e-05
