energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
150000.0  147800000000.0  85660000000.0  5.660000000000001e-05  1.2600000000000001e-05  1.0800000000000002e-05
160000.0  153400000000.0  82579999999.99998  6.05e-05  1.3200000000000002e-05  1.15e-05
170000.0  159000000000.0  79740000000.0  6.43e-05  1.3700000000000003e-05  1.2100000000000001e-05
180000.0  164500000000.0  77130000000.0  6.82e-05  1.43e-05  1.27e-05
200000.0  175400000000.0  72450000000.0  7.570000000000001e-05  1.5300000000000003e-05  1.39e-05
225000.0  188400000000.0  67450000000.0  8.49e-05  1.65e-05  1.5300000000000003e-05
250000.0  200799999999.99997  63179999999.99999  9.380000000000002e-05  1.7500000000000002e-05  1.66e-05
275000.0  212700000000.0  59490000000.0  0.0001026  1.8500000000000002e-05  1.79e-05
300000.0  223900000000.0  56270000000.0  0.0001111  1.94e-05  1.9e-05
325000.0  234500000000.0  53420000000.0  0.0001194  2.0200000000000003e-05  2.01e-05
350000.0  244600000000.0  50880000000.0  0.0001275  2.09e-05  2.1200000000000004e-05
375000.0  254200000000.00003  48600000000.0  0.0001354  2.1600000000000003e-05  2.2200000000000004e-05
400000.0  263299999999.99997  46550000000.0  0.0001431  2.2300000000000003e-05  2.3100000000000002e-05
450000.0  280400000000.0  42970000000.0  0.00015820000000000002  2.3500000000000002e-05  2.4800000000000003e-05
500000.0  296300000000.0  39970000000.0  0.0001727  2.46e-05  2.6400000000000005e-05
550000.0  311100000000.0  37400000000.0  0.00018680000000000001  2.55e-05  2.7900000000000004e-05
600000.0  325200000000.00006  35180000000.0  0.00020040000000000002  2.6400000000000005e-05  2.92e-05
650000.0  338700000000.0  33240000000.0  0.00021360000000000001  2.71e-05  3.05e-05
700000.0  351800000000.0  31520000000.0  0.00022640000000000003  2.7900000000000004e-05  3.16e-05
800000.0  377000000000.0  28620000000.0  0.00025100000000000003  2.92e-05  3.3700000000000006e-05
900000.0  401800000000.0  26260000000.0  0.00027440000000000006  3.0400000000000004e-05  3.5600000000000005e-05
1000000.0  426300000000.0  24290000000.0  0.00029670000000000006  3.1400000000000004e-05  3.72e-05
1100000.0  451100000000.0  22630000000.0  0.0003178  3.2200000000000003e-05  3.8700000000000006e-05
1200000.0  476100000000.0  21200000000.0  0.00033810000000000003  3.3e-05  4e-05
1300000.0  501500000000.0  19950000000.0  0.00035740000000000007  3.3600000000000004e-05  4.1200000000000005e-05
1400000.0  527299999999.99994  18860000000.0  0.00037580000000000003  3.4200000000000005e-05  4.2300000000000005e-05
1500000.0  553500000000.0  17890000000.0  0.0003934000000000001  3.47e-05  4.33e-05
1600000.0  580100000000.0  17030000000.0  0.00041030000000000005  3.52e-05  4.4200000000000004e-05
1700000.0  607100000000.0  16250000000.0  0.0004265  3.5600000000000005e-05  4.51e-05
