energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
20000.0  79440000000.0  106400000000.0  8.910000000000001e-06  3.2010000000000004e-06  2.334e-06
22500.0  84260000000.0  102300000000.0  1e-05  3.5110000000000004e-06  2.579e-06
25000.0  88820000000.0  98590000000.0  1.1100000000000002e-05  3.8110000000000004e-06  2.8220000000000003e-06
27500.0  93160000000.0  95170000000.0  1.22e-05  4.102e-06  3.062e-06
30000.0  97300000000.0  92010000000.0  1.3400000000000002e-05  4.383e-06  3.3e-06
32500.0  101199999999.99998  89090000000.0  1.45e-05  4.655e-06  3.535e-06
35000.0  104500000000.0  86380000000.0  1.5600000000000003e-05  4.92e-06  3.766e-06
37500.0  107400000000.0  83850000000.0  1.67e-05  5.178e-06  3.996e-06
40000.0  110200000000.0  81489999999.99998  1.7800000000000002e-05  5.431e-06  4.222e-06
45000.0  115200000000.0  77220000000.0  2.01e-05  5.922e-06  4.6690000000000005e-06
50000.0  120100000000.0  73440000000.0  2.2300000000000003e-05  6.392000000000001e-06  5.106e-06
55000.0  124800000000.0  70070000000.0  2.46e-05  6.841e-06  5.536e-06
60000.0  129400000000.0  67050000000.0  2.6800000000000004e-05  7.272000000000001e-06  5.956e-06
65000.0  134000000000.0  64320000000.00001  2.9100000000000003e-05  7.683e-06  6.369e-06
70000.0  138600000000.0  61840000000.0  3.13e-05  8.077e-06  6.7720000000000006e-06
80000.0  147400000000.0  57490000000.0  3.57e-05  8.822000000000001e-06  7.554000000000001e-06
90000.0  155900000000.0  53800000000.0  4.01e-05  9.506e-06  8.301e-06
100000.0  164000000000.0  50630000000.0  4.440000000000001e-05  1.0100000000000002e-05  9.014e-06
110000.0  171600000000.0  47859999999.99999  4.860000000000001e-05  1.0700000000000001e-05  9.694e-06
120000.0  178800000000.0  45410000000.0  5.27e-05  1.13e-05  1.0300000000000001e-05
130000.0  185600000000.0  43250000000.0  5.6800000000000005e-05  1.18e-05  1.1000000000000001e-05
140000.0  192000000000.0  41300000000.0  6.080000000000001e-05  1.22e-05  1.16e-05
150000.0  198000000000.0  39550000000.0  6.47e-05  1.27e-05  1.2100000000000001e-05
160000.0  203700000000.0  37960000000.0  6.860000000000001e-05  1.3100000000000002e-05  1.27e-05
170000.0  209100000000.0  36510000000.0  7.240000000000001e-05  1.3500000000000001e-05  1.3200000000000002e-05
180000.0  214200000000.00003  35190000000.0  7.620000000000001e-05  1.39e-05  1.3700000000000003e-05
200000.0  223800000000.0  32839999999.999996  8.37e-05  1.46e-05  1.4700000000000002e-05
225000.0  234600000000.0  30360000000.0  9.27e-05  1.54e-05  1.58e-05
250000.0  244500000000.0  28270000000.0  0.0001016  1.62e-05  1.6800000000000002e-05
275000.0  253600000000.0  26480000000.0  0.00011020000000000001  1.6800000000000002e-05  1.7800000000000002e-05
300000.0  262200000000.0  24930000000.0  0.00011860000000000001  1.7400000000000003e-05  1.8700000000000004e-05
325000.0  270300000000.0  23570000000.000004  0.0001269  1.8e-05  1.95e-05
350000.0  278100000000.0  22370000000.0  0.000135  1.8500000000000002e-05  2.03e-05
375000.0  285600000000.0  21300000000.0  0.000143  1.9e-05  2.11e-05
400000.0  292900000000.0  20339999999.999996  0.0001507  1.95e-05  2.1800000000000005e-05
450000.0  307200000000.0  18680000000.0  0.00016590000000000002  2.04e-05  2.32e-05
500000.0  321100000000.0  17290000000.0  0.0001806  2.11e-05  2.44e-05
550000.0  334900000000.0  16120000000.000002  0.00019470000000000002  2.1800000000000005e-05  2.55e-05
600000.0  348600000000.0  15109999999.999998  0.00020840000000000002  2.2400000000000002e-05  2.65e-05
650000.0  362400000000.0  14230000000.0  0.00022160000000000002  2.3e-05  2.75e-05
700000.0  376400000000.0  13460000000.0  0.00023440000000000003  2.3500000000000002e-05  2.8300000000000003e-05
800000.0  404700000000.0  12160000000.0  0.00025870000000000005  2.4500000000000003e-05  2.9900000000000005e-05
900000.0  433500000000.0  11120000000.000002  0.0002815  2.5300000000000002e-05  3.13e-05
1000000.0  462900000000.0  10250000000.0  0.00030300000000000005  2.6000000000000002e-05  3.2500000000000004e-05
1100000.0  492800000000.0  9519000000.0  0.0003233  2.6600000000000003e-05  3.35e-05
1200000.0  522900000000.0  8894000000.0  0.00034240000000000003  2.71e-05  3.44e-05
1300000.0  553200000000.0  8353000000.0  0.0003605  2.76e-05  3.5300000000000004e-05
1400000.0  583400000000.0  7879000000.0  0.0003776  2.8e-05  3.6e-05
1500000.0  613500000000.0  7461000000.0  0.00039400000000000004  2.8300000000000003e-05  3.6700000000000004e-05
1600000.0  643300000000.0  7089000000.0  0.00040960000000000004  2.86e-05  3.7300000000000005e-05
1700000.0  672600000000.0  6755000000.0  0.00042450000000000007  2.8900000000000005e-05  3.7900000000000006e-05
1800000.0  701400000000.0  6453000000.0  0.00043880000000000004  2.9100000000000003e-05  3.8400000000000005e-05
2000000.0  756800000000.0001  5931000000.0  0.00046580000000000005  2.9700000000000004e-05  3.9300000000000007e-05
2250000.0  821400000000.0  5393000000.0  0.0004971000000000001  3.03e-05  4.02e-05
2500000.0  879900000000.0  4952000000.0  0.0005262  3.08e-05  4.1e-05
2750000.0  931900000000.0  4583000000.0  0.0005535000000000001  3.13e-05  4.1700000000000004e-05
3000000.0  977400000000.0  4268000000.0  0.0005795  3.1700000000000005e-05  4.2300000000000005e-05
3250000.0  1017000000000.0  3997000000.0  0.0006043  3.2000000000000005e-05  4.2900000000000006e-05
3500000.0  1050000000000.0  3761000000.0  0.0006284000000000001  3.2300000000000006e-05  4.33e-05
3750000.0  1078000000000.0  3553000000.0  0.0006517000000000001  3.26e-05  4.38e-05
4000000.0  1101000000000.0  3368000000.0  0.0006745000000000001  3.29e-05  4.4200000000000004e-05
4500000.0  1135000000000.0  3055000000.0  0.0007190000000000001  3.3700000000000006e-05  4.490000000000001e-05
5000000.0  1156000000000.0  2798000000.0  0.0007624  3.44e-05  4.55e-05
5500000.0  1168000000000.0  2584000000.0  0.0008053000000000001  3.51e-05  4.610000000000001e-05
6000000.0  1173000000000.0  2403000000.0  0.0008478000000000001  3.58e-05  4.6700000000000003e-05
6500000.0  1174000000000.0  2246000000.0  0.0008903000000000001  3.6400000000000004e-05  4.72e-05
7000000.0  1171000000000.0  2111000000.0  0.0009328000000000001  3.7000000000000005e-05  4.7600000000000005e-05
8000000.0  1159000000000.0  1885000000.0  0.0010184  3.91e-05  4.85e-05
9000000.0  1142000000000.0  1706000000.0  0.0011051000000000001  4.1200000000000005e-05  4.93e-05
10000000.0  1123000000000.0  1560000000.0  0.0011932  4.3200000000000007e-05  5.0100000000000005e-05
11000000.0  1103000000000.0  1438000000.0  0.0012828000000000002  4.52e-05  5.0900000000000004e-05
12000000.0  1083000000000.0  1335000000.0  0.0013742  4.72e-05  5.160000000000001e-05
13000000.0  1062000000000.0  1247000000.0  0.0014673  4.92e-05  5.230000000000001e-05
14000000.0  1041000000000.0  1170000000.0  0.0015622000000000001  5.110000000000001e-05  5.31e-05
15000000.0  1021000000000.0  1103000000.0  0.0016591000000000002  5.31e-05  5.380000000000001e-05
16000000.0  1001000000000.0  1043000000.0  0.0017579  5.5100000000000004e-05  5.45e-05
17000000.0  981300000000.0  990000000.0  0.0018586000000000002  5.7e-05  5.52e-05
18000000.0  962300000000.0  942300000.0  0.0019614  5.900000000000001e-05  5.5900000000000004e-05
20000000.0  925699999999.9999  860300000.0  0.0021731000000000003  6.64e-05  5.730000000000001e-05
22500000.0  883100000000.0  776800000.0  0.0024493  7.740000000000001e-05  5.92e-05
25000000.0  843900000000.0  708800000.0  0.0027387  8.78e-05  6.110000000000001e-05
27500000.0  807800000000.0  652400000.0000001  0.0030412000000000004  9.800000000000001e-05  6.31e-05
30000000.0  774599999999.9999  604700000.0  0.003357  0.00010800000000000001  6.51e-05
32500000.0  746000000000.0  563900000.0  0.0036857  0.0001178  6.730000000000001e-05
35000000.0  724200000000.0  528500000.0  0.0040255  0.0001276  6.950000000000001e-05
37500000.0  700100000000.0  497500000.0  0.0043764  0.00013720000000000003  7.18e-05
40000000.0  677400000000.0  470200000.0  0.0047391  0.00014670000000000002  7.42e-05
45000000.0  638900000000.0  423900000.0  0.005498800000000001  0.0001824  7.93e-05
50000000.0  605200000000.0  386400000.0  0.006302500000000001  0.0002154  8.470000000000001e-05
55000000.0  575500000000.0  355300000.0  0.0071493  0.000247  9.04e-05
60000000.0  549000000000.0  329000000.0  0.008038400000000001  0.0002776  9.640000000000001e-05
65000000.0  525000000000.0  306500000.0  0.0089693  0.00030780000000000005  0.0001028
70000000.0  503300000000.0  287100000.0  0.0099415  0.0003376  0.0001094
80000000.0  465200000000.00006  254999999.99999997  0.012  0.00044740000000000003  0.0001236
90000000.0  432700000000.00006  229700000.0  0.014199999999999999  0.0005482000000000001  0.00013890000000000002
100000000.0  404500000000.0  209200000.0  0.0166  0.0006450000000000001  0.0001553
110000000.0  379700000000.0  192100000.0  0.0192  0.0007400000000000001  0.0001727
120000000.0  357700000000.00006  177800000.0  0.0219  0.0008346  0.0001912
130000000.0  338000000000.0  165500000.0  0.0248  0.0009294  0.0002108
140000000.0  320400000000.0  154900000.0  0.0278  0.0010251000000000001  0.00023140000000000001
150000000.0  304400000000.0  145700000.0  0.031000000000000003  0.0011218  0.0002531
160000000.0  289900000000.0  137500000.0  0.0344  0.0012199  0.0002758
170000000.0  276700000000.0  130200000.0  0.0379  0.0013194  0.0002995
180000000.0  264600000000.0  123700000.00000001  0.041600000000000005  0.0014205000000000003  0.0003243
200000000.0  243400000000.0  112500000.0  0.0495  0.0018083000000000003  0.00037710000000000006
225000000.0  221300000000.0  101200000.0  0.0602  0.0023679  0.00044890000000000007
250000000.0  203100000000.0  92090000.0  0.07200000000000001  0.0028996  0.0005271000000000001
275000000.0  188000000000.0  84510000.0  0.0848  0.0034215  0.0006117000000000001
300000000.0  175200000000.0  78130000.0  0.0986  0.0039413  0.0007025000000000001
325000000.0  164300000000.0  72690000.0  0.1133  0.004462600000000001  0.0007994
350000000.0  154900000000.0  67980000.0  0.129  0.004987  0.0009022
375000000.0  146800000000.0  63870000.0  0.1456  0.0055154  0.0010107
400000000.0  139600000000.0  60250000.0  0.1631  0.006048200000000001  0.0011247000000000002
450000000.0  127400000000.0  54160000.0  0.2005  0.0080534  0.0013688
500000000.0  117200000000.0  49220000.0  0.2415  0.0099267  0.0016338000000000001
550000000.0  108500000000.0  45150000.0  0.2858  0.0118  0.0019195
600000000.0  101199999999.99998  41720000.0  0.3335  0.013600000000000001  0.0022256000000000003
650000000.0  94840000000.0  38790000.0  0.38450000000000006  0.0154  0.0025516000000000002
700000000.0  89360000000.0  36260000.0  0.4389  0.0172  0.0028972000000000004
800000000.0  80310000000.0  32110000.0  0.5569  0.024  0.0036458000000000003
900000000.0  73130000000.0  28840000.0  0.6874  0.030299999999999997  0.0044681
1000000000.0  67300000000.00001  26200000.0  0.8299  0.0364  0.0053614000000000005
