energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
1400000.0  532900000000.0  28790000000.0  0.0003391  3.2500000000000004e-05  3.9200000000000004e-05
1500000.0  556000000000.0  27340000000.0  0.00035630000000000004  3.3100000000000005e-05  4.0300000000000004e-05
1600000.0  579400000000.0  26050000000.0  0.0003729  3.3600000000000004e-05  4.13e-05
1700000.0  603100000000.0  24880000000.0  0.00038880000000000007  3.41e-05  4.22e-05
1800000.0  627100000000.0  23830000000.0  0.00040420000000000007  3.46e-05  4.31e-05
2000000.0  676000000000.0  21990000000.0  0.0004335000000000001  3.55e-05  4.460000000000001e-05
2250000.0  738600000000.0  20090000000.0  0.00046740000000000003  3.65e-05  4.63e-05
2500000.0  802300000000.0  18510000000.0  0.0004988000000000001  3.7300000000000005e-05  4.77e-05
2750000.0  866700000000.0  17190000000.0  0.0005278  3.8e-05  4.89e-05
3000000.0  931200000000.0  16060000000.0  0.0005549000000000001  3.86e-05  5e-05
3250000.0  995200000000.0  15080000000.0  0.0005802000000000001  3.91e-05  5.0900000000000004e-05
3500000.0  1058000000000.0  14220000000.0  0.0006041  3.9500000000000005e-05  5.17e-05
3750000.0  1120000000000.0  13460000000.0  0.0006266  3.9800000000000005e-05  5.2400000000000007e-05
4000000.0  1180000000000.0  12790000000.0  0.000648  4.02e-05  5.31e-05
4500000.0  1293000000000.0  11640000000.0  0.0006878  4.0900000000000005e-05  5.42e-05
5000000.0  1397000000000.0  10690000000.0  0.0007245000000000001  4.1500000000000006e-05  5.5100000000000004e-05
5500000.0  1490000000000.0  9900000000.0  0.0007587000000000001  4.2000000000000004e-05  5.5900000000000004e-05
6000000.0  1573000000000.0  9225000000.0  0.0007911000000000001  4.25e-05  5.660000000000001e-05
6500000.0  1645000000000.0  8643000000.0  0.0008219000000000001  4.2800000000000004e-05  5.72e-05
7000000.0  1708000000000.0  8136000000.0  0.0008514000000000001  4.3200000000000007e-05  5.77e-05
8000000.0  1808000000000.0  7292000000.0  0.0009079000000000001  4.4200000000000004e-05  5.860000000000001e-05
9000000.0  1881000000000.0  6617000000.0  0.0009618000000000002  4.5e-05  5.940000000000001e-05
10000000.0  1934000000000.0  6064000000.000001  0.0010140000000000001  4.58e-05  6.000000000000001e-05
11000000.0  1972000000000.0  5603000000.0  0.0010649000000000001  4.6500000000000005e-05  6.06e-05
12000000.0  1998000000000.0  5211000000.0  0.0011151000000000002  4.72e-05  6.120000000000001e-05
13000000.0  2016000000000.0  4874000000.0  0.0011647  4.78e-05  6.170000000000001e-05
14000000.0  2027000000000.0  4580000000.0  0.0012140000000000002  4.8400000000000004e-05  6.21e-05
15000000.0  2032000000000.0  4323000000.0  0.0012631  4.9000000000000005e-05  6.26e-05
