energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
6500.0  35160000000.0  848500000.0  1.83e-05  6.564e-06  6.297e-06
7000.0  36430000000.0  810500000.0  1.95e-05  6.739e-06  6.527e-06
8000.0  38840000000.0  745000000.0  2.1700000000000002e-05  7.053e-06  6.949000000000001e-06
9000.0  41090000000.0  690600000.0  2.3800000000000003e-05  7.326000000000001e-06  7.33e-06
10000.0  43210000000.0  644499999.9999999  2.59e-05  7.5670000000000006e-06  7.676e-06
11000.0  45210000000.0  605000000.0  2.7900000000000004e-05  7.782000000000001e-06  7.993000000000001e-06
12000.0  47100000000.0  570600000.0  2.9800000000000003e-05  7.974e-06  8.285000000000001e-06
13000.0  48910000000.0  540300000.0  3.1700000000000005e-05  8.149000000000001e-06  8.555e-06
14000.0  50630000000.0  513500000.0  3.35e-05  8.308e-06  8.807e-06
15000.0  52270000000.0  489500000.0  3.52e-05  8.454e-06  9.043000000000001e-06
16000.0  53840000000.0  467900000.0  3.7000000000000005e-05  8.588e-06  9.264e-06
17000.0  55350000000.0  448400000.0  3.86e-05  8.713000000000001e-06  9.473e-06
18000.0  56790000000.0  430600000.0  4.0300000000000004e-05  8.828000000000001e-06  9.67e-06
20000.0  59520000000.0  399400000.00000006  4.35e-05  9.042e-06  1e-05
22500.0  62630000000.0  366800000.0  4.730000000000001e-05  9.278e-06  1.04e-05
25000.0  65470000000.0  339700000.0  5.1e-05  9.483e-06  1.0800000000000002e-05
27500.0  68050000000.0  316699999.99999994  5.4600000000000006e-05  9.665e-06  1.1100000000000002e-05
30000.0  70400000000.0  296900000.0  5.8e-05  9.827000000000001e-06  1.15e-05
32500.0  72550000000.0  279600000.0  6.14e-05  9.974000000000001e-06  1.17e-05
35000.0  74500000000.0  264500000.0  6.460000000000001e-05  1.0100000000000002e-05  1.2e-05
37500.0  76270000000.0  251000000.0  6.780000000000001e-05  1.02e-05  1.22e-05
40000.0  77870000000.0  239000000.0  7.1e-05  1.0300000000000001e-05  1.25e-05
45000.0  80620000000.0  218399999.99999997  7.71e-05  1.0600000000000002e-05  1.2900000000000002e-05
50000.0  82820000000.0  201400000.00000003  8.300000000000001e-05  1.0800000000000002e-05  1.3300000000000001e-05
55000.0  84550000000.0  187100000.0  8.890000000000002e-05  1.0900000000000002e-05  1.3600000000000002e-05
60000.0  85860000000.0  174800000.0  9.460000000000002e-05  1.1100000000000002e-05  1.4e-05
65000.0  86800000000.0  164200000.0  0.0001003  1.13e-05  1.43e-05
70000.0  87420000000.00002  154900000.0  0.00010590000000000001  1.14e-05  1.46e-05
80000.0  87860000000.0  139300000.0  0.00011710000000000001  1.17e-05  1.5100000000000001e-05
90000.0  87480000000.0  126800000.0  0.0001284  1.2e-05  1.5700000000000002e-05
100000.0  86500000000.0  116600000.0  0.0001397  1.23e-05  1.62e-05
110000.0  85109999999.99998  108000000.0  0.00015120000000000002  1.2600000000000001e-05  1.67e-05
120000.0  83440000000.0  100600000.0  0.00016300000000000003  1.2900000000000002e-05  1.7100000000000002e-05
